canonical_work_id,source_parliament,source_dataset,source_row_id,matched_dataset,matched_row_id,official_work_id,match_method,match_score,confidence_level,review_status
CW_000361,rajya_sabha,works recommended (2),1145,works sanctioned (7),1013,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000362,rajya_sabha,works recommended (2),259,works sanctioned (7),219,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000363,rajya_sabha,works recommended (2),132,works sanctioned (7),33,,fuzzy_multi_field,97.84,HIGH,auto_matched
CW_000333,rajya_sabha,works recommended (2),1057,works sanctioned (7),944,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000364,rajya_sabha,works recommended (2),1381,works sanctioned (7),1349,,fuzzy_multi_field,88.28,HIGH,auto_matched
CW_000365,rajya_sabha,works recommended (2),116,works sanctioned (7),119,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000366,rajya_sabha,works recommended (2),1158,works sanctioned (7),949,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000367,rajya_sabha,works recommended (2),1161,works sanctioned (7),956,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000368,rajya_sabha,works recommended (2),24,works sanctioned (7),109,,fuzzy_multi_field,97.02,HIGH,auto_matched
CW_000009,rajya_sabha,works recommended (2),11,works sanctioned (7),283,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000369,rajya_sabha,works recommended (2),1469,works sanctioned (7),1447,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000370,rajya_sabha,works recommended (2),1486,works sanctioned (7),1477,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000011,rajya_sabha,works recommended (2),1048,works sanctioned (7),980,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000371,rajya_sabha,works recommended (2),1036,works sanctioned (7),1002,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000372,rajya_sabha,works recommended (2),10,works sanctioned (7),221,,fuzzy_multi_field,90.48,HIGH,auto_matched
CW_000373,rajya_sabha,works recommended (2),1252,works sanctioned (7),1301,,fuzzy_multi_field,85.51,HIGH,auto_matched
CW_000374,rajya_sabha,works recommended (2),1008,works sanctioned (7),1063,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000375,rajya_sabha,works recommended (2),1116,works sanctioned (7),1041,,fuzzy_multi_field,96.3,HIGH,auto_matched
CW_000376,rajya_sabha,works recommended (2),1133,works sanctioned (7),1071,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000377,rajya_sabha,works recommended (2),251,works sanctioned (7),213,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000004,rajya_sabha,works recommended (2),245,works sanctioned (7),227,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000378,rajya_sabha,works recommended (2),108,works sanctioned (7),113,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000379,rajya_sabha,works recommended (2),7,works sanctioned (7),243,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000380,rajya_sabha,works recommended (2),1129,works sanctioned (7),977,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000015,rajya_sabha,works recommended (2),1149,works sanctioned (7),1014,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000381,rajya_sabha,works recommended (2),1490,works sanctioned (7),1449,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000382,rajya_sabha,works recommended (2),124,works sanctioned (7),81,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000020,rajya_sabha,works recommended (2),242,works sanctioned (7),249,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000383,rajya_sabha,works recommended (2),1246,works sanctioned (7),1211,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000021,rajya_sabha,works recommended (2),1040,works sanctioned (7),974,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000384,rajya_sabha,works recommended (2),1364,works sanctioned (7),1379,,fuzzy_multi_field,88.0,HIGH,auto_matched
CW_000385,rajya_sabha,works recommended (2),342,works sanctioned (7),325,,fuzzy_multi_field,92.73,HIGH,auto_matched
CW_000003,rajya_sabha,works recommended (2),1032,works sanctioned (7),1072,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000386,rajya_sabha,works recommended (2),131,works sanctioned (7),31,,fuzzy_multi_field,95.43,HIGH,auto_matched
CW_000027,rajya_sabha,works recommended (2),1346,works sanctioned (7),1287,,fuzzy_multi_field,89.8,HIGH,auto_matched
CW_000005,rajya_sabha,works recommended (2),1140,works sanctioned (7),1050,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000008,rajya_sabha,works recommended (2),1157,works sanctioned (7),1080,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000387,rajya_sabha,works recommended (2),1464,works sanctioned (7),1455,,fuzzy_multi_field,98.46,HIGH,auto_matched
CW_000388,rajya_sabha,works recommended (2),1470,works sanctioned (7),1441,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000389,rajya_sabha,works recommended (2),1481,works sanctioned (7),1485,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000390,rajya_sabha,works recommended (2),233,works sanctioned (7),285,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000032,rajya_sabha,works recommended (2),1031,works sanctioned (7),1010,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000011,rajya_sabha,works recommended (2),1048,works sanctioned (7),1040,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000372,rajya_sabha,works recommended (2),10,works sanctioned (7),281,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000038,rajya_sabha,works recommended (2),1229,works sanctioned (7),1345,,fuzzy_multi_field,88.28,HIGH,auto_matched
CW_000037,rajya_sabha,works recommended (2),111,works sanctioned (7),23,,fuzzy_multi_field,97.58,HIGH,auto_matched
CW_000391,rajya_sabha,works recommended (2),435,works sanctioned (7),428,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000039,rajya_sabha,works recommended (2),1124,works sanctioned (7),978,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000392,rajya_sabha,works recommended (2),1360,works sanctioned (7),1339,,fuzzy_multi_field,86.67,HIGH,auto_matched
CW_000393,rajya_sabha,works recommended (2),1099,works sanctioned (7),1071,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000394,rajya_sabha,works recommended (2),455,works sanctioned (7),465,,fuzzy_multi_field,86.67,HIGH,auto_matched
CW_000395,rajya_sabha,works recommended (2),558,works sanctioned (7),916,,fuzzy_multi_field,90.3,HIGH,auto_matched
CW_000378,rajya_sabha,works recommended (2),108,works sanctioned (7),45,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000073,rajya_sabha,works recommended (2),1010,works sanctioned (7),940,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000396,rajya_sabha,works recommended (2),334,works sanctioned (7),319,,fuzzy_multi_field,90.66,HIGH,auto_matched
CW_000397,rajya_sabha,works recommended (2),119,works sanctioned (7),89,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000014,rajya_sabha,works recommended (2),1132,works sanctioned (7),1044,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000078,rajya_sabha,works recommended (2),219,works sanctioned (7),293,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000398,rajya_sabha,works recommended (2),1007,works sanctioned (7),962,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000399,rajya_sabha,works recommended (2),99,works sanctioned (7),81,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000044,rajya_sabha,works recommended (2),1120,works sanctioned (7),1073,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000070,rajya_sabha,works recommended (2),93,works sanctioned (7),95,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000400,rajya_sabha,works recommended (2),1091,works sanctioned (7),937,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000401,rajya_sabha,works recommended (2),1108,works sanctioned (7),967,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000402,rajya_sabha,works recommended (2),98,works sanctioned (7),19,,fuzzy_multi_field,91.72,HIGH,auto_matched
CW_000062,rajya_sabha,works recommended (2),1128,works sanctioned (7),1004,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000403,rajya_sabha,works recommended (2),1446,works sanctioned (7),1423,,fuzzy_multi_field,92.39,HIGH,auto_matched
CW_000404,rajya_sabha,works recommended (2),304,works sanctioned (7),285,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000405,rajya_sabha,works recommended (2),994,works sanctioned (7),1032,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000055,rajya_sabha,works recommended (2),1011,works sanctioned (7),1062,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000406,rajya_sabha,works recommended (2),1119,works sanctioned (7),1040,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000407,rajya_sabha,works recommended (2),982,works sanctioned (7),926,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000408,rajya_sabha,works recommended (2),1323,works sanctioned (7),1361,,fuzzy_multi_field,89.52,HIGH,auto_matched
CW_000072,rajya_sabha,works recommended (2),993,works sanctioned (7),970,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000409,rajya_sabha,works recommended (2),1107,works sanctioned (7),934,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000410,rajya_sabha,works recommended (2),1317,works sanctioned (7),1375,,fuzzy_multi_field,92.84,HIGH,auto_matched
CW_000411,rajya_sabha,works recommended (2),1322,works sanctioned (7),1299,,fuzzy_multi_field,92.16,HIGH,auto_matched
CW_000065,rajya_sabha,works recommended (2),985,works sanctioned (7),1068,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000412,rajya_sabha,works recommended (2),1314,works sanctioned (7),1397,,fuzzy_multi_field,87.5,HIGH,auto_matched
CW_000081,rajya_sabha,works recommended (2),984,works sanctioned (7),1006,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000413,rajya_sabha,works recommended (2),520,works sanctioned (7),480,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000414,rajya_sabha,works recommended (2),308,works sanctioned (7),257,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000087,rajya_sabha,works recommended (2),81,works sanctioned (7),49,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000415,rajya_sabha,works recommended (2),981,works sanctioned (7),1028,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000071,rajya_sabha,works recommended (2),1102,works sanctioned (7),1070,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000416,rajya_sabha,works recommended (2),1090,works sanctioned (7),964,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000417,rajya_sabha,works recommended (2),1414,works sanctioned (7),1369,,fuzzy_multi_field,87.79,HIGH,auto_matched
CW_000418,rajya_sabha,works recommended (2),506,works sanctioned (7),488,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000419,rajya_sabha,works recommended (2),300,works sanctioned (7),251,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000410,rajya_sabha,works recommended (2),1317,works sanctioned (7),1307,,fuzzy_multi_field,88.63,HIGH,auto_matched
CW_000305,rajya_sabha,works recommended (2),977,works sanctioned (7),988,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000420,rajya_sabha,works recommended (2),1082,works sanctioned (7),1062,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000108,rajya_sabha,works recommended (2),973,works sanctioned (7),1022,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000136,rajya_sabha,works recommended (2),967,works sanctioned (7),1036,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000081,rajya_sabha,works recommended (2),984,works sanctioned (7),1066,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000421,rajya_sabha,works recommended (2),291,works sanctioned (7),287,,fuzzy_multi_field,95.35,HIGH,auto_matched
CW_000113,rajya_sabha,works recommended (2),955,works sanctioned (7),930,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000114,rajya_sabha,works recommended (2),972,works sanctioned (7),960,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000422,rajya_sabha,works recommended (2),296,works sanctioned (7),211,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000118,rajya_sabha,works recommended (2),290,works sanctioned (7),225,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000088,rajya_sabha,works recommended (2),1094,works sanctioned (7),936,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000423,rajya_sabha,works recommended (2),947,works sanctioned (7),1028,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000424,rajya_sabha,works recommended (2),964,works sanctioned (7),1058,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000425,rajya_sabha,works recommended (2),270,works sanctioned (7),217,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000127,rajya_sabha,works recommended (2),287,works sanctioned (7),247,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000137,rajya_sabha,works recommended (2),1392,works sanctioned (7),1347,,fuzzy_multi_field,90.64,HIGH,auto_matched
CW_000426,rajya_sabha,works recommended (2),1409,works sanctioned (7),1377,,fuzzy_multi_field,86.22,HIGH,auto_matched
CW_000427,rajya_sabha,works recommended (2),961,works sanctioned (7),1080,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000428,rajya_sabha,works recommended (2),1069,works sanctioned (7),1058,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000098,rajya_sabha,works recommended (2),976,works sanctioned (7),932,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000429,rajya_sabha,works recommended (2),960,works sanctioned (7),1018,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000430,rajya_sabha,works recommended (2),1170,works sanctioned (7),1063,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000431,rajya_sabha,works recommended (2),493,works sanctioned (7),513,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000432,rajya_sabha,works recommended (2),1065,works sanctioned (7),964,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000135,rajya_sabha,works recommended (2),51,works sanctioned (7),75,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000109,rajya_sabha,works recommended (2),1064,works sanctioned (7),1030,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000138,rajya_sabha,works recommended (2),1169,works sanctioned (7),976,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000433,rajya_sabha,works recommended (2),951,works sanctioned (7),1054,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000116,rajya_sabha,works recommended (2),279,works sanctioned (7),241,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000434,rajya_sabha,works recommended (2),273,works sanctioned (7),255,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000349,rajya_sabha,works recommended (2),31,works sanctioned (7),67,,fuzzy_multi_field,97.58,HIGH,auto_matched
CW_000435,rajya_sabha,works recommended (2),924,works sanctioned (7),152,,fuzzy_multi_field,87.3,HIGH,auto_matched
CW_000436,rajya_sabha,works recommended (2),497,works sanctioned (7),485,,fuzzy_multi_field,93.33,HIGH,auto_matched
CW_000125,rajya_sabha,works recommended (2),946,works sanctioned (7),1026,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000425,rajya_sabha,works recommended (2),270,works sanctioned (7),277,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000437,rajya_sabha,works recommended (2),264,works sanctioned (7),291,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000438,rajya_sabha,works recommended (2),26,works sanctioned (7),39,,fuzzy_multi_field,97.58,HIGH,auto_matched
CW_000439,rajya_sabha,works recommended (2),39,works sanctioned (7),133,,fuzzy_multi_field,97.84,HIGH,auto_matched
CW_000440,rajya_sabha,works recommended (2),1035,works sanctioned (7),1058,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000441,rajya_sabha,works recommended (2),1067,works sanctioned (7),940,,fuzzy_multi_field,96.3,HIGH,auto_matched
CW_000442,rajya_sabha,works recommended (2),250,works sanctioned (7),269,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000443,rajya_sabha,works recommended (2),38,works sanctioned (7),46,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000444,rajya_sabha,works recommended (2),699,works sanctioned (7),682,,fuzzy_multi_field,89.55,HIGH,auto_matched
CW_000445,rajya_sabha,works recommended (2),1156,works sanctioned (7),972,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000446,rajya_sabha,works recommended (2),815,works sanctioned (7),800,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000447,rajya_sabha,works recommended (2),1388,works sanctioned (7),1367,,fuzzy_multi_field,92.69,HIGH,auto_matched
CW_000448,rajya_sabha,works recommended (2),1391,works sanctioned (7),1374,,fuzzy_multi_field,94.17,HIGH,auto_matched
CW_000449,rajya_sabha,works recommended (2),241,works sanctioned (7),305,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000450,rajya_sabha,works recommended (2),932,works sanctioned (7),906,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000156,rajya_sabha,works recommended (2),1056,works sanctioned (7),1060,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000451,rajya_sabha,works recommended (2),14,works sanctioned (7),97,,fuzzy_multi_field,97.02,HIGH,auto_matched
CW_000158,rajya_sabha,works recommended (2),1164,works sanctioned (7),1038,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000452,rajya_sabha,works recommended (2),1488,works sanctioned (7),1443,,fuzzy_multi_field,98.46,HIGH,auto_matched
CW_000453,rajya_sabha,works recommended (2),1027,works sanctioned (7),924,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000454,rajya_sabha,works recommended (2),240,works sanctioned (7),243,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000455,rajya_sabha,works recommended (2),257,works sanctioned (7),273,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000456,rajya_sabha,works recommended (2),1044,works sanctioned (7),954,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000457,rajya_sabha,works recommended (2),1038,works sanctioned (7),968,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000458,rajya_sabha,works recommended (2),1152,works sanctioned (7),932,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000459,rajya_sabha,works recommended (2),1368,works sanctioned (7),1359,,fuzzy_multi_field,90.0,HIGH,auto_matched
CW_000460,rajya_sabha,works recommended (2),1484,works sanctioned (7),1477,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000461,rajya_sabha,works recommended (2),1367,works sanctioned (7),1297,,fuzzy_multi_field,89.72,HIGH,auto_matched
CW_000179,rajya_sabha,works recommended (2),1148,works sanctioned (7),966,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000462,rajya_sabha,works recommended (2),496,works sanctioned (7),483,,fuzzy_multi_field,93.33,HIGH,auto_matched
CW_000463,rajya_sabha,works recommended (2),127,works sanctioned (7),109,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000464,rajya_sabha,works recommended (2),18,works sanctioned (7),69,,fuzzy_multi_field,97.02,HIGH,auto_matched
CW_000465,rajya_sabha,works recommended (2),126,works sanctioned (7),47,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000454,rajya_sabha,works recommended (2),240,works sanctioned (7),11,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000443,rajya_sabha,works recommended (2),38,works sanctioned (7),106,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000466,rajya_sabha,works recommended (2),459,works sanctioned (7),445,,fuzzy_multi_field,86.67,HIGH,auto_matched
CW_000467,rajya_sabha,works recommended (2),232,works sanctioned (7),237,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000468,rajya_sabha,works recommended (2),249,works sanctioned (7),267,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000469,rajya_sabha,works recommended (2),1144,works sanctioned (7),926,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000470,rajya_sabha,works recommended (2),1371,works sanctioned (7),1397,,fuzzy_multi_field,86.92,HIGH,auto_matched
CW_000197,rajya_sabha,works recommended (2),20,works sanctioned (7),14,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000471,rajya_sabha,works recommended (2),1359,works sanctioned (7),1291,,fuzzy_multi_field,92.0,HIGH,auto_matched
CW_000199,rajya_sabha,works recommended (2),1136,works sanctioned (7),1024,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000472,rajya_sabha,works recommended (2),349,works sanctioned (7),343,,fuzzy_multi_field,92.44,HIGH,auto_matched
CW_000040,rajya_sabha,works recommended (2),122,works sanctioned (7),135,,fuzzy_multi_field,97.84,HIGH,auto_matched
CW_000043,rajya_sabha,works recommended (2),1233,works sanctioned (7),1221,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000473,rajya_sabha,works recommended (2),1471,works sanctioned (7),1473,,fuzzy_multi_field,98.46,HIGH,auto_matched
CW_000474,rajya_sabha,works recommended (2),223,works sanctioned (7),273,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000454,rajya_sabha,works recommended (2),240,works sanctioned (7),303,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000453,rajya_sabha,works recommended (2),1027,works sanctioned (7),984,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000475,rajya_sabha,works recommended (2),329,works sanctioned (7),335,,fuzzy_multi_field,94.01,HIGH,auto_matched
CW_000208,rajya_sabha,works recommended (2),118,works sanctioned (7),41,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000476,rajya_sabha,works recommended (2),1333,works sanctioned (7),1297,,fuzzy_multi_field,87.76,HIGH,auto_matched
CW_000029,rajya_sabha,works recommended (2),1468,works sanctioned (7),1495,,fuzzy_multi_field,98.67,HIGH,auto_matched
CW_000477,rajya_sabha,works recommended (2),220,works sanctioned (7),295,,fuzzy_multi_field,92.34,HIGH,auto_matched
CW_000478,rajya_sabha,works recommended (2),1012,works sanctioned (7),1034,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000198,rajya_sabha,works recommended (2),1029,works sanctioned (7),1064,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000479,rajya_sabha,works recommended (2),585,works sanctioned (7),575,,fuzzy_multi_field,97.72,HIGH,auto_matched
CW_000242,rajya_sabha,works recommended (2),1000,works sanctioned (7),928,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000480,rajya_sabha,works recommended (2),1358,works sanctioned (7),1393,,fuzzy_multi_field,90.56,HIGH,auto_matched
CW_000218,rajya_sabha,works recommended (2),227,works sanctioned (7),245,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000481,rajya_sabha,works recommended (2),129,works sanctioned (7),114,,fuzzy_multi_field,97.84,HIGH,auto_matched
CW_000460,rajya_sabha,works recommended (2),1484,works sanctioned (7),1438,,fuzzy_multi_field,98.67,HIGH,auto_matched
CW_000482,rajya_sabha,works recommended (2),1110,works sanctioned (7),926,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000206,rajya_sabha,works recommended (2),1009,works sanctioned (7),1056,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000046,rajya_sabha,works recommended (2),1123,works sanctioned (7),1020,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000060,rajya_sabha,works recommended (2),997,works sanctioned (7),950,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000483,rajya_sabha,works recommended (2),89,works sanctioned (7),69,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000484,rajya_sabha,works recommended (2),106,works sanctioned (7),99,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000485,rajya_sabha,works recommended (2),1338,works sanctioned (7),1385,,fuzzy_multi_field,86.92,HIGH,auto_matched
CW_000486,rajya_sabha,works recommended (2),1341,works sanctioned (7),1392,,fuzzy_multi_field,92.0,HIGH,auto_matched
CW_000487,rajya_sabha,works recommended (2),109,works sanctioned (7),106,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000052,rajya_sabha,works recommended (2),1006,works sanctioned (7),1078,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000232,rajya_sabha,works recommended (2),992,works sanctioned (7),922,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000057,rajya_sabha,works recommended (2),1005,works sanctioned (7),1016,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000488,rajya_sabha,works recommended (2),97,works sanctioned (7),135,,fuzzy_multi_field,97.84,HIGH,auto_matched
CW_000489,rajya_sabha,works recommended (2),88,works sanctioned (7),36,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000490,rajya_sabha,works recommended (2),1109,works sanctioned (7),1028,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000491,rajya_sabha,works recommended (2),1126,works sanctioned (7),1058,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000492,rajya_sabha,works recommended (2),1345,works sanctioned (7),1364,,fuzzy_multi_field,85.26,HIGH,auto_matched
CW_000241,rajya_sabha,works recommended (2),983,works sanctioned (7),958,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000493,rajya_sabha,works recommended (2),648,works sanctioned (7),644,,fuzzy_multi_field,91.3,HIGH,auto_matched
CW_000494,rajya_sabha,works recommended (2),1089,works sanctioned (7),1020,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000495,rajya_sabha,works recommended (2),96,works sanctioned (7),102,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000496,rajya_sabha,works recommended (2),1100,works sanctioned (7),1064,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000497,rajya_sabha,works recommended (2),963,works sanctioned (7),950,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000498,rajya_sabha,works recommended (2),980,works sanctioned (7),980,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000499,rajya_sabha,works recommended (2),1105,works sanctioned (7),988,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000500,rajya_sabha,works recommended (2),298,works sanctioned (7),245,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000069,rajya_sabha,works recommended (2),996,works sanctioned (7),948,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000501,rajya_sabha,works recommended (2),1425,works sanctioned (7),1299,,fuzzy_multi_field,89.55,HIGH,auto_matched
CW_000111,rajya_sabha,works recommended (2),988,works sanctioned (7),1046,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000502,rajya_sabha,works recommended (2),323,works sanctioned (7),341,,fuzzy_multi_field,91.44,HIGH,auto_matched
CW_000262,rajya_sabha,works recommended (2),1336,works sanctioned (7),1296,,fuzzy_multi_field,90.0,HIGH,auto_matched
CW_000503,rajya_sabha,works recommended (2),1092,works sanctioned (7),930,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000504,rajya_sabha,works recommended (2),760,works sanctioned (7),751,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000268,rajya_sabha,works recommended (2),1316,works sanctioned (7),1288,,fuzzy_multi_field,88.24,HIGH,auto_matched
CW_000272,rajya_sabha,works recommended (2),1327,works sanctioned (7),1332,,fuzzy_multi_field,85.86,HIGH,auto_matched
CW_000505,rajya_sabha,works recommended (2),1072,works sanctioned (7),1050,,fuzzy_multi_field,100.0,HIGH,auto_matched
CW_000506,rajya_sabha,works recommended (2),1344,works sanctioned (7),1362,,fuzzy_multi_field,85.5,HIGH,auto_matched
CW_000129,rajya_sabha,works recommended (2),79,works sanctioned (7),132,,fuzzy_multi_field,97.84,HIGH,auto_matched
