canonical_work_id,source_parliament,source_dataset,source_row_id,matched_dataset,matched_row_id,official_work_id,match_method,match_score,confidence_level,review_status
CW_000372,lok_sabha,completed,517,sanctioned,132,,exact_multi_field,98.0,HIGH,auto_matched
CW_000014,lok_sabha,completed,1090,sanctioned,1223,,exact_multi_field,98.0,HIGH,auto_matched
CW_000036,lok_sabha,completed,1097,sanctioned,1222,,exact_multi_field,98.0,HIGH,auto_matched
CW_000135,lok_sabha,completed,239,sanctioned,1089,,exact_multi_field,98.0,HIGH,auto_matched
CW_000034,lok_sabha,completed,1093,sanctioned,1231,,exact_multi_field,98.0,HIGH,auto_matched
CW_000014,lok_sabha,completed,1090,sanctioned,1204,,exact_multi_field,98.0,HIGH,auto_matched
CW_000004,lok_sabha,completed,1085,sanctioned,1231,,exact_multi_field,98.0,HIGH,auto_matched
CW_000111,lok_sabha,completed,547,sanctioned,1328,,exact_multi_field,98.0,HIGH,auto_matched
CW_000017,lok_sabha,completed,1096,sanctioned,1233,,exact_multi_field,98.0,HIGH,auto_matched
CW_000018,lok_sabha,completed,1077,sanctioned,1225,,exact_multi_field,98.0,HIGH,auto_matched
CW_000343,lok_sabha,completed,117,sanctioned,1025,,exact_multi_field,98.0,HIGH,auto_matched
CW_000088,lok_sabha,completed,1184,sanctioned,508,,exact_multi_field,98.0,HIGH,auto_matched
CW_000344,lok_sabha,completed,1125,sanctioned,1350,,exact_multi_field,98.0,HIGH,auto_matched
CW_000048,lok_sabha,completed,1095,sanctioned,1231,,exact_multi_field,98.0,HIGH,auto_matched
CW_000021,lok_sabha,completed,606,sanctioned,844,,exact_multi_field,98.0,HIGH,auto_matched
CW_000139,lok_sabha,completed,533,sanctioned,1317,,exact_multi_field,98.0,HIGH,auto_matched
CW_000346,lok_sabha,completed,250,sanctioned,984,,exact_multi_field,98.0,HIGH,auto_matched
CW_000142,lok_sabha,completed,232,sanctioned,971,,exact_multi_field,98.0,HIGH,auto_matched
CW_000063,lok_sabha,completed,1079,sanctioned,1225,,exact_multi_field,98.0,HIGH,auto_matched
CW_000043,lok_sabha,completed,1082,sanctioned,1232,,exact_multi_field,98.0,HIGH,auto_matched
CW_000024,lok_sabha,completed,1075,sanctioned,1234,,exact_multi_field,98.0,HIGH,auto_matched
CW_000143,lok_sabha,completed,41,sanctioned,1158,,exact_multi_field,98.0,HIGH,auto_matched
CW_000144,lok_sabha,completed,556,sanctioned,1337,,exact_multi_field,98.0,HIGH,auto_matched
CW_000045,lok_sabha,completed,1078,sanctioned,1222,,exact_multi_field,98.0,HIGH,auto_matched
CW_000009,lok_sabha,completed,1098,sanctioned,1224,,exact_multi_field,98.0,HIGH,auto_matched
CW_000028,lok_sabha,completed,1084,sanctioned,1232,,exact_multi_field,98.0,HIGH,auto_matched
CW_000029,lok_sabha,completed,1188,sanctioned,507,,exact_multi_field,98.0,HIGH,auto_matched
CW_000005,lok_sabha,completed,1092,sanctioned,1219,,exact_multi_field,98.0,HIGH,auto_matched
CW_000352,lok_sabha,completed,587,sanctioned,1309,,exact_multi_field,98.0,HIGH,auto_matched
CW_000024,lok_sabha,completed,1075,sanctioned,1219,,exact_multi_field,98.0,HIGH,auto_matched
CW_000068,lok_sabha,completed,1074,sanctioned,1217,,exact_multi_field,98.0,HIGH,auto_matched
CW_000355,lok_sabha,completed,544,sanctioned,1326,,exact_multi_field,98.0,HIGH,auto_matched
CW_000036,lok_sabha,completed,1097,sanctioned,1226,,exact_multi_field,98.0,HIGH,auto_matched
CW_000382,lok_sabha,completed,146,sanctioned,174,,exact_multi_field,98.0,HIGH,auto_matched
CW_000034,lok_sabha,completed,1093,sanctioned,1235,,exact_multi_field,98.0,HIGH,auto_matched
CW_000283,lok_sabha,completed,1320,sanctioned,1260,,exact_multi_field,98.0,HIGH,auto_matched
CW_000036,lok_sabha,completed,1097,sanctioned,1207,,exact_multi_field,98.0,HIGH,auto_matched
CW_000004,lok_sabha,completed,1085,sanctioned,1229,,exact_multi_field,98.0,HIGH,auto_matched
CW_000036,lok_sabha,completed,1097,sanctioned,1237,,exact_multi_field,98.0,HIGH,auto_matched
CW_000018,lok_sabha,completed,1077,sanctioned,1229,,exact_multi_field,98.0,HIGH,auto_matched
CW_000006,lok_sabha,completed,1076,sanctioned,1227,,exact_multi_field,98.0,HIGH,auto_matched
CW_000057,lok_sabha,completed,1187,sanctioned,501,,exact_multi_field,98.0,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1407,,exact_multi_field,98.0,HIGH,auto_matched
CW_000010,lok_sabha,completed,1091,sanctioned,1220,,exact_multi_field,98.0,HIGH,auto_matched
CW_000001,lok_sabha,completed,96,sanctioned,1147,,exact_multi_field,98.0,HIGH,auto_matched
CW_000132,lok_sabha,completed,75,sanctioned,1157,,exact_multi_field,98.0,HIGH,auto_matched
CW_000043,lok_sabha,completed,1082,sanctioned,1236,,exact_multi_field,98.0,HIGH,auto_matched
CW_000013,lok_sabha,completed,1081,sanctioned,1204,,exact_multi_field,98.0,HIGH,auto_matched
CW_000045,lok_sabha,completed,1078,sanctioned,1226,,exact_multi_field,98.0,HIGH,auto_matched
CW_000004,lok_sabha,completed,1085,sanctioned,1225,,exact_multi_field,98.0,HIGH,auto_matched
CW_000016,lok_sabha,completed,1189,sanctioned,500,,exact_multi_field,98.0,HIGH,auto_matched
CW_000013,lok_sabha,completed,1081,sanctioned,1234,,exact_multi_field,98.0,HIGH,auto_matched
CW_000388,lok_sabha,completed,12,sanctioned,99,,exact_multi_field,98.0,HIGH,auto_matched
CW_000364,lok_sabha,completed,235,sanctioned,975,,exact_multi_field,98.0,HIGH,auto_matched
CW_000154,lok_sabha,completed,80,sanctioned,1165,,exact_multi_field,98.0,HIGH,auto_matched
CW_000017,lok_sabha,completed,1096,sanctioned,1208,,exact_multi_field,98.0,HIGH,auto_matched
CW_000155,lok_sabha,completed,534,sanctioned,1318,,exact_multi_field,98.0,HIGH,auto_matched
CW_000028,lok_sabha,completed,1084,sanctioned,1236,,exact_multi_field,98.0,HIGH,auto_matched
CW_000022,lok_sabha,completed,1083,sanctioned,1204,,exact_multi_field,98.0,HIGH,auto_matched
CW_000050,lok_sabha,completed,1191,sanctioned,500,,exact_multi_field,98.0,HIGH,auto_matched
CW_000022,lok_sabha,completed,1083,sanctioned,1234,,exact_multi_field,98.0,HIGH,auto_matched
CW_000052,lok_sabha,completed,220,sanctioned,895,,exact_multi_field,98.0,HIGH,auto_matched
CW_000131,lok_sabha,completed,557,sanctioned,1339,,exact_multi_field,98.0,HIGH,auto_matched
CW_000157,lok_sabha,completed,77,sanctioned,1171,,exact_multi_field,98.0,HIGH,auto_matched
CW_000133,lok_sabha,completed,69,sanctioned,775,,exact_multi_field,98.0,HIGH,auto_matched
CW_000398,lok_sabha,completed,27,sanctioned,93,,exact_multi_field,98.0,HIGH,auto_matched
CW_000069,lok_sabha,completed,19,sanctioned,8,,fuzzy_multi_field,85.67,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1408,,fuzzy_multi_field,85.24,HIGH,auto_matched
CW_000005,lok_sabha,completed,1092,sanctioned,1194,,fuzzy_multi_field,86.2,HIGH,auto_matched
CW_000237,lok_sabha,completed,1181,sanctioned,1488,,fuzzy_multi_field,85.89,HIGH,auto_matched
CW_000196,lok_sabha,completed,1427,sanctioned,667,,fuzzy_multi_field,86.19,HIGH,auto_matched
CW_000189,lok_sabha,completed,1018,sanctioned,447,,fuzzy_multi_field,85.02,HIGH,auto_matched
CW_000171,lok_sabha,completed,1021,sanctioned,455,,fuzzy_multi_field,86.37,HIGH,auto_matched
CW_000399,lok_sabha,completed,981,sanctioned,85,,fuzzy_multi_field,95.72,HIGH,auto_matched
CW_000423,lok_sabha,completed,1237,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000229,lok_sabha,completed,941,sanctioned,831,,fuzzy_multi_field,85.45,HIGH,auto_matched
CW_000093,lok_sabha,completed,1038,sanctioned,1191,,fuzzy_multi_field,98.26,HIGH,auto_matched
CW_000011,lok_sabha,completed,1094,sanctioned,1193,,fuzzy_multi_field,86.2,HIGH,auto_matched
CW_000034,lok_sabha,completed,1093,sanctioned,1210,,fuzzy_multi_field,86.67,HIGH,auto_matched
CW_000283,lok_sabha,completed,1320,sanctioned,1497,,fuzzy_multi_field,86.62,HIGH,auto_matched
CW_000323,lok_sabha,completed,571,sanctioned,648,,fuzzy_multi_field,86.75,HIGH,auto_matched
CW_000085,lok_sabha,completed,672,sanctioned,652,,fuzzy_multi_field,86.28,HIGH,auto_matched
CW_000045,lok_sabha,completed,1078,sanctioned,1190,,fuzzy_multi_field,86.2,HIGH,auto_matched
CW_000125,lok_sabha,completed,66,sanctioned,772,,fuzzy_multi_field,91.48,HIGH,auto_matched
CW_000047,lok_sabha,completed,1302,sanctioned,1470,,fuzzy_multi_field,86.16,HIGH,auto_matched
CW_000356,lok_sabha,completed,568,sanctioned,649,,fuzzy_multi_field,85.23,HIGH,auto_matched
CW_000043,lok_sabha,completed,1082,sanctioned,1192,,fuzzy_multi_field,86.2,HIGH,auto_matched
CW_000146,lok_sabha,completed,1115,sanctioned,1465,,fuzzy_multi_field,85.79,HIGH,auto_matched
CW_000205,lok_sabha,completed,1114,sanctioned,1482,,fuzzy_multi_field,86.62,HIGH,auto_matched
CW_000412,lok_sabha,completed,360,sanctioned,1154,,fuzzy_multi_field,87.71,HIGH,auto_matched
CW_000407,lok_sabha,completed,1035,sanctioned,792,,fuzzy_multi_field,99.89,HIGH,auto_matched
CW_000065,lok_sabha,completed,1440,sanctioned,656,,fuzzy_multi_field,90.48,HIGH,auto_matched
CW_000401,lok_sabha,completed,602,sanctioned,85,,fuzzy_multi_field,95.72,HIGH,auto_matched
CW_000066,lok_sabha,completed,18,sanctioned,5,,fuzzy_multi_field,86.36,HIGH,auto_matched
CW_000171,lok_sabha,completed,1021,sanctioned,459,,fuzzy_multi_field,86.01,HIGH,auto_matched
CW_000227,lok_sabha,completed,1483,sanctioned,228,,fuzzy_multi_field,89.9,HIGH,auto_matched
CW_000099,lok_sabha,completed,1017,sanctioned,449,,fuzzy_multi_field,85.27,HIGH,auto_matched
CW_000081,lok_sabha,completed,1049,sanctioned,1130,,fuzzy_multi_field,91.98,HIGH,auto_matched
CW_000408,lok_sabha,completed,182,sanctioned,800,,fuzzy_multi_field,85.31,HIGH,auto_matched
CW_000217,lok_sabha,completed,940,sanctioned,838,,fuzzy_multi_field,85.57,HIGH,auto_matched
CW_000434,lok_sabha,completed,86,sanctioned,1146,,fuzzy_multi_field,87.9,HIGH,auto_matched
CW_000004,lok_sabha,completed,1085,sanctioned,1189,,fuzzy_multi_field,86.2,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1405,,fuzzy_multi_field,87.86,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1386,,fuzzy_multi_field,85.17,HIGH,auto_matched
CW_000371,lok_sabha,completed,1208,sanctioned,1092,,fuzzy_multi_field,85.79,HIGH,auto_matched
CW_000409,lok_sabha,completed,982,sanctioned,1158,,fuzzy_multi_field,94.72,HIGH,auto_matched
CW_000403,lok_sabha,completed,1425,sanctioned,458,,fuzzy_multi_field,87.44,HIGH,auto_matched
CW_000177,lok_sabha,completed,1309,sanctioned,1484,,fuzzy_multi_field,85.03,HIGH,auto_matched
CW_000001,lok_sabha,completed,102,sanctioned,1147,,fuzzy_multi_field,90.18,HIGH,auto_matched
CW_000130,lok_sabha,completed,1319,sanctioned,1464,,fuzzy_multi_field,85.76,HIGH,auto_matched
CW_000356,lok_sabha,completed,568,sanctioned,679,,fuzzy_multi_field,87.17,HIGH,auto_matched
CW_000009,lok_sabha,completed,1098,sanctioned,1197,,fuzzy_multi_field,95.67,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1406,,fuzzy_multi_field,85.72,HIGH,auto_matched
CW_000109,lok_sabha,completed,71,sanctioned,96,,fuzzy_multi_field,92.74,HIGH,auto_matched
CW_000164,lok_sabha,completed,1134,sanctioned,1097,,fuzzy_multi_field,85.99,HIGH,auto_matched
CW_000196,lok_sabha,completed,1427,sanctioned,448,,fuzzy_multi_field,86.45,HIGH,auto_matched
CW_000371,lok_sabha,completed,1208,sanctioned,1463,,fuzzy_multi_field,85.33,HIGH,auto_matched
CW_000347,lok_sabha,completed,1193,sanctioned,1458,,fuzzy_multi_field,87.8,HIGH,auto_matched
CW_000308,lok_sabha,completed,1310,sanctioned,1485,,fuzzy_multi_field,85.35,HIGH,auto_matched
CW_000109,lok_sabha,completed,71,sanctioned,1150,,fuzzy_multi_field,91.37,HIGH,auto_matched
CW_000413,lok_sabha,completed,185,sanctioned,838,,fuzzy_multi_field,85.85,HIGH,auto_matched
CW_000130,lok_sabha,completed,1319,sanctioned,1098,,fuzzy_multi_field,85.61,HIGH,auto_matched
CW_000426,lok_sabha,completed,666,sanctioned,1169,,fuzzy_multi_field,85.68,HIGH,auto_matched
CW_000217,lok_sabha,completed,940,sanctioned,806,,fuzzy_multi_field,91.07,HIGH,auto_matched
CW_000069,lok_sabha,completed,19,sanctioned,11,,fuzzy_multi_field,87.94,HIGH,auto_matched
CW_000241,lok_sabha,completed,678,sanctioned,662,,fuzzy_multi_field,89.13,HIGH,auto_matched
CW_000310,lok_sabha,completed,159,sanctioned,339,,fuzzy_multi_field,91.52,HIGH,auto_matched
CW_000365,lok_sabha,completed,1304,sanctioned,583,,fuzzy_multi_field,93.1,HIGH,auto_matched
CW_000386,lok_sabha,completed,1267,sanctioned,666,,fuzzy_multi_field,85.19,HIGH,auto_matched
CW_000323,lok_sabha,completed,571,sanctioned,651,,fuzzy_multi_field,85.38,HIGH,auto_matched
CW_000308,lok_sabha,completed,1310,sanctioned,1490,,fuzzy_multi_field,85.1,HIGH,auto_matched
CW_000146,lok_sabha,completed,1115,sanctioned,1359,,fuzzy_multi_field,85.97,HIGH,auto_matched
CW_000428,lok_sabha,completed,508,sanctioned,1170,,fuzzy_multi_field,85.17,HIGH,auto_matched
CW_000416,lok_sabha,completed,978,sanctioned,811,,fuzzy_multi_field,86.27,HIGH,auto_matched
CW_000040,lok_sabha,completed,1128,sanctioned,1462,,fuzzy_multi_field,85.65,HIGH,auto_matched
CW_000385,lok_sabha,completed,1116,sanctioned,1491,,fuzzy_multi_field,85.5,HIGH,auto_matched
CW_000221,lok_sabha,completed,1327,sanctioned,1453,,fuzzy_multi_field,86.53,HIGH,auto_matched
CW_000130,lok_sabha,completed,1319,sanctioned,1096,,fuzzy_multi_field,85.98,HIGH,auto_matched
CW_000406,lok_sabha,completed,599,sanctioned,1169,,fuzzy_multi_field,87.55,HIGH,auto_matched
CW_000380,lok_sabha,completed,1071,sanctioned,1195,,fuzzy_multi_field,86.67,HIGH,auto_matched
CW_000146,lok_sabha,completed,1115,sanctioned,1487,,fuzzy_multi_field,85.15,HIGH,auto_matched
CW_000325,lok_sabha,completed,1046,sanctioned,1140,,fuzzy_multi_field,85.51,HIGH,auto_matched
CW_000283,lok_sabha,completed,1320,sanctioned,1489,,fuzzy_multi_field,85.73,HIGH,auto_matched
CW_000415,lok_sabha,completed,1460,sanctioned,1007,,fuzzy_multi_field,87.35,HIGH,auto_matched
CW_000441,lok_sabha,completed,1248,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000356,lok_sabha,completed,568,sanctioned,671,,fuzzy_multi_field,85.1,HIGH,auto_matched
CW_000431,lok_sabha,completed,1231,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000437,lok_sabha,completed,1233,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000415,lok_sabha,completed,1460,sanctioned,111,,fuzzy_multi_field,85.71,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1413,,fuzzy_multi_field,89.97,HIGH,auto_matched
CW_000254,lok_sabha,completed,949,sanctioned,908,,fuzzy_multi_field,89.01,HIGH,auto_matched
CW_000422,lok_sabha,completed,183,sanctioned,800,,fuzzy_multi_field,85.27,HIGH,auto_matched
CW_000308,lok_sabha,completed,1310,sanctioned,1492,,fuzzy_multi_field,86.48,HIGH,auto_matched
CW_000140,lok_sabha,completed,1126,sanctioned,1495,,fuzzy_multi_field,85.26,HIGH,auto_matched
CW_000424,lok_sabha,completed,162,sanctioned,805,,fuzzy_multi_field,85.57,HIGH,auto_matched
CW_000227,lok_sabha,completed,1483,sanctioned,225,,fuzzy_multi_field,91.92,HIGH,auto_matched
CW_000433,lok_sabha,completed,1252,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000356,lok_sabha,completed,568,sanctioned,680,,fuzzy_multi_field,85.54,HIGH,auto_matched
CW_000393,lok_sabha,completed,1047,sanctioned,1131,,fuzzy_multi_field,85.74,HIGH,auto_matched
CW_000407,lok_sabha,completed,1035,sanctioned,793,,fuzzy_multi_field,90.24,HIGH,auto_matched
CW_000066,lok_sabha,completed,18,sanctioned,6,,fuzzy_multi_field,87.47,HIGH,auto_matched
CW_000421,lok_sabha,completed,993,sanctioned,111,,fuzzy_multi_field,86.03,HIGH,auto_matched
CW_000205,lok_sabha,completed,1114,sanctioned,1498,,fuzzy_multi_field,88.71,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1422,,fuzzy_multi_field,88.01,HIGH,auto_matched
CW_000280,lok_sabha,completed,1329,sanctioned,1116,,fuzzy_multi_field,85.12,HIGH,auto_matched
CW_000243,lok_sabha,completed,1050,sanctioned,1139,,fuzzy_multi_field,85.28,HIGH,auto_matched
CW_000117,lok_sabha,completed,1436,sanctioned,196,,fuzzy_multi_field,87.93,HIGH,auto_matched
CW_000405,lok_sabha,completed,510,sanctioned,1172,,fuzzy_multi_field,85.54,HIGH,auto_matched
CW_000415,lok_sabha,completed,1460,sanctioned,1010,,fuzzy_multi_field,86.1,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1059,,fuzzy_multi_field,85.92,HIGH,auto_matched
CW_000177,lok_sabha,completed,1309,sanctioned,1454,,fuzzy_multi_field,85.44,HIGH,auto_matched
CW_000381,lok_sabha,completed,1073,sanctioned,446,,fuzzy_multi_field,85.19,HIGH,auto_matched
CW_000217,lok_sabha,completed,940,sanctioned,803,,fuzzy_multi_field,85.37,HIGH,auto_matched
CW_000344,lok_sabha,completed,1125,sanctioned,1456,,fuzzy_multi_field,87.24,HIGH,auto_matched
CW_000414,lok_sabha,completed,561,sanctioned,1170,,fuzzy_multi_field,85.54,HIGH,auto_matched
CW_000205,lok_sabha,completed,1114,sanctioned,1496,,fuzzy_multi_field,86.24,HIGH,auto_matched
CW_000252,lok_sabha,completed,1123,sanctioned,1471,,fuzzy_multi_field,85.57,HIGH,auto_matched
CW_000101,lok_sabha,completed,1469,sanctioned,227,,fuzzy_multi_field,90.27,HIGH,auto_matched
CW_000158,lok_sabha,completed,1129,sanctioned,1104,,fuzzy_multi_field,86.27,HIGH,auto_matched
CW_000344,lok_sabha,completed,1125,sanctioned,1460,,fuzzy_multi_field,85.31,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1382,,fuzzy_multi_field,85.22,HIGH,auto_matched
CW_000427,lok_sabha,completed,165,sanctioned,840,,fuzzy_multi_field,85.39,HIGH,auto_matched
CW_000435,lok_sabha,completed,1249,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000117,lok_sabha,completed,1436,sanctioned,194,,fuzzy_multi_field,86.76,HIGH,auto_matched
CW_000410,lok_sabha,completed,1251,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000411,lok_sabha,completed,1234,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000361,lok_sabha,completed,1216,sanctioned,1109,,fuzzy_multi_field,85.87,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1061,,fuzzy_multi_field,89.11,HIGH,auto_matched
CW_000130,lok_sabha,completed,1319,sanctioned,1459,,fuzzy_multi_field,85.48,HIGH,auto_matched
CW_000066,lok_sabha,completed,18,sanctioned,9,,fuzzy_multi_field,88.97,HIGH,auto_matched
CW_000361,lok_sabha,completed,1216,sanctioned,1483,,fuzzy_multi_field,87.66,HIGH,auto_matched
CW_000041,lok_sabha,completed,150,sanctioned,217,,fuzzy_multi_field,86.39,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1245,,fuzzy_multi_field,89.53,HIGH,auto_matched
CW_000012,lok_sabha,completed,178,sanctioned,798,,fuzzy_multi_field,86.99,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1410,,fuzzy_multi_field,86.15,HIGH,auto_matched
CW_000408,lok_sabha,completed,182,sanctioned,898,,fuzzy_multi_field,85.09,HIGH,auto_matched
CW_000087,lok_sabha,completed,1246,sanctioned,1036,,fuzzy_multi_field,86.86,HIGH,auto_matched
CW_000436,lok_sabha,completed,87,sanctioned,1146,,fuzzy_multi_field,87.9,HIGH,auto_matched
CW_000386,lok_sabha,completed,1267,sanctioned,665,,fuzzy_multi_field,85.04,HIGH,auto_matched
CW_000177,lok_sabha,completed,1309,sanctioned,1115,,fuzzy_multi_field,86.01,HIGH,auto_matched
CW_000323,lok_sabha,completed,571,sanctioned,650,,fuzzy_multi_field,85.38,HIGH,auto_matched
CW_000429,lok_sabha,completed,170,sanctioned,837,,fuzzy_multi_field,85.32,HIGH,auto_matched
CW_000247,lok_sabha,completed,1117,sanctioned,1033,,fuzzy_multi_field,85.18,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1249,,fuzzy_multi_field,85.6,HIGH,auto_matched
CW_000425,lok_sabha,completed,1236,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1414,,fuzzy_multi_field,89.34,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1395,,fuzzy_multi_field,85.99,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1388,,fuzzy_multi_field,87.13,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1399,,fuzzy_multi_field,87.24,HIGH,auto_matched
CW_000101,lok_sabha,completed,1469,sanctioned,234,,fuzzy_multi_field,86.82,HIGH,auto_matched
CW_000419,lok_sabha,completed,1229,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000393,lok_sabha,completed,1047,sanctioned,1132,,fuzzy_multi_field,85.57,HIGH,auto_matched
CW_000064,lok_sabha,completed,1048,sanctioned,1129,,fuzzy_multi_field,87.37,HIGH,auto_matched
CW_000310,lok_sabha,completed,159,sanctioned,337,,fuzzy_multi_field,92.5,HIGH,auto_matched
CW_000117,lok_sabha,completed,1436,sanctioned,197,,fuzzy_multi_field,88.74,HIGH,auto_matched
CW_000432,lok_sabha,completed,88,sanctioned,1156,,fuzzy_multi_field,96.59,HIGH,auto_matched
CW_000229,lok_sabha,completed,941,sanctioned,902,,fuzzy_multi_field,86.01,HIGH,auto_matched
CW_000420,lok_sabha,completed,84,sanctioned,1146,,fuzzy_multi_field,87.9,HIGH,auto_matched
CW_000439,lok_sabha,completed,1235,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000205,lok_sabha,completed,1114,sanctioned,1493,,fuzzy_multi_field,87.22,HIGH,auto_matched
CW_000217,lok_sabha,completed,940,sanctioned,834,,fuzzy_multi_field,86.51,HIGH,auto_matched
CW_000344,lok_sabha,completed,1125,sanctioned,1457,,fuzzy_multi_field,85.55,HIGH,auto_matched
CW_000165,lok_sabha,completed,1306,sanctioned,1437,,fuzzy_multi_field,86.91,HIGH,auto_matched
CW_000430,lok_sabha,completed,514,sanctioned,1173,,fuzzy_multi_field,85.86,HIGH,auto_matched
CW_000087,lok_sabha,completed,1246,sanctioned,1039,,fuzzy_multi_field,86.33,HIGH,auto_matched
CW_000400,lok_sabha,completed,283,sanctioned,1172,,fuzzy_multi_field,85.72,HIGH,auto_matched
CW_000146,lok_sabha,completed,1115,sanctioned,1455,,fuzzy_multi_field,85.27,HIGH,auto_matched
CW_000064,lok_sabha,completed,1048,sanctioned,1138,,fuzzy_multi_field,88.5,HIGH,auto_matched
CW_000227,lok_sabha,completed,1483,sanctioned,229,,fuzzy_multi_field,89.9,HIGH,auto_matched
CW_000402,lok_sabha,completed,511,sanctioned,1149,,fuzzy_multi_field,88.64,HIGH,auto_matched
CW_000117,lok_sabha,completed,1436,sanctioned,195,,fuzzy_multi_field,90.06,HIGH,auto_matched
CW_000408,lok_sabha,completed,182,sanctioned,801,,fuzzy_multi_field,85.32,HIGH,auto_matched
CW_000443,lok_sabha,completed,1239,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000130,lok_sabha,completed,1319,sanctioned,1094,,fuzzy_multi_field,85.66,HIGH,auto_matched
CW_000066,lok_sabha,completed,18,sanctioned,10,,fuzzy_multi_field,92.5,HIGH,auto_matched
CW_000069,lok_sabha,completed,19,sanctioned,7,,fuzzy_multi_field,85.54,HIGH,auto_matched
CW_000001,lok_sabha,completed,104,sanctioned,1147,,fuzzy_multi_field,90.18,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1404,,fuzzy_multi_field,88.7,HIGH,auto_matched
CW_000001,lok_sabha,completed,89,sanctioned,1147,,fuzzy_multi_field,89.31,HIGH,auto_matched
CW_000404,lok_sabha,completed,1230,sanctioned,1149,,fuzzy_multi_field,89.89,HIGH,auto_matched
CW_000282,lok_sabha,completed,6,sanctioned,1421,,fuzzy_multi_field,87.61,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1240,,fuzzy_multi_field,85.05,HIGH,auto_matched
CW_000429,lok_sabha,completed,170,sanctioned,832,,fuzzy_multi_field,85.01,HIGH,auto_matched
CW_000251,lok_sabha,completed,1454,sanctioned,1244,,fuzzy_multi_field,87.24,HIGH,auto_matched
CW_000101,lok_sabha,completed,1469,sanctioned,235,,fuzzy_multi_field,85.6,HIGH,auto_matched
CW_000040,lok_sabha,completed,1128,sanctioned,1486,,fuzzy_multi_field,85.41,HIGH,auto_matched
CW_000442,lok_sabha,completed,166,sanctioned,905,,fuzzy_multi_field,86.38,HIGH,auto_matched
CW_000230,lok_sabha,completed,1420,sanctioned,1383,,fuzzy_multi_field,86.53,HIGH,auto_matched
CW_000440,lok_sabha,completed,175,sanctioned,805,,fuzzy_multi_field,85.81,HIGH,auto_matched
CW_000417,lok_sabha,completed,1080,sanctioned,664,,fuzzy_multi_field,85.85,HIGH,auto_matched
CW_000438,lok_sabha,completed,667,sanctioned,106,,fuzzy_multi_field,86.46,HIGH,auto_matched
CW_000222,lok_sabha,completed,1194,sanctioned,1469,,fuzzy_multi_field,85.1,HIGH,auto_matched
CW_000418,lok_sabha,completed,474,sanctioned,1169,,fuzzy_multi_field,86.69,HIGH,auto_matched
CW_000117,lok_sabha,completed,1436,sanctioned,192,,fuzzy_multi_field,87.16,HIGH,auto_matched
CW_000087,lok_sabha,completed,1246,sanctioned,1040,,fuzzy_multi_field,85.28,HIGH,auto_matched
CW_000407,lok_sabha,completed,1035,sanctioned,794,,fuzzy_multi_field,94.25,HIGH,auto_matched
CW_000217,lok_sabha,completed,940,sanctioned,799,,fuzzy_multi_field,85.48,HIGH,auto_matched
CW_000277,lok_sabha,completed,980,sanctioned,1378,,fuzzy_multi_field,85.43,HIGH,auto_matched
CW_000001,lok_sabha,expenditure,1106,recommended,1157,,exact_multi_field,98.0,HIGH,auto_matched
CW_000002,lok_sabha,expenditure,857,recommended,341,WS/MP18153/2025-2026/229090,fuzzy_multi_field,85.33,HIGH,auto_matched
